round,modality,class_id,acc,support
1800,agent_1,20,0.6666666666666666,27
1800,agent_1,21,0.8732394366197183,71
1800,agent_1,22,0.7916666666666666,24
1800,agent_1,23,0.9333333333333333,30
1800,agent_1,24,0.9444444444444444,90
1800,agent_1,25,0.7659574468085106,47
1800,agent_1,26,0.9354838709677419,62
1800,agent_1,27,0.7619047619047619,63

1900,fusion,0,0.891566265060241,83
1900,fusion,1,0.8470588235294118,85
1900,fusion,2,0.8783783783783784,74
1900,fusion,3,0.8795180722891566,83
1900,fusion,4,0.87,100
1900,fusion,5,0.8181818181818182,88
1900,fusion,6,0.9222222222222223,90
1900,fusion,7,0.9213483146067416,89
1900,fusion,8,0.8571428571428571,77
1900,fusion,9,0.7101449275362319,69
1900,fusion,10,0.8717948717948718,78
1900,fusion,11,0.7164179104477612,67
1900,fusion,12,0.9333333333333333,45
1900,fusion,13,0.7,40
1900,fusion,14,0.8735632183908046,87
1900,fusion,15,0.875,72
1900,fusion,16,0.8918918918918919,74
1900,fusion,17,0.9135802469135802,81
1900,fusion,18,0.6956521739130435,46
1900,fusion,19,0.8,35
1900,fusion,20,0.5161290322580645,31
1900,fusion,21,0.7733333333333333,75
1900,fusion,22,0.46153846153846156,26
1900,fusion,23,0.8125,32
1900,fusion,24,0.9130434782608695,92
1900,fusion,25,0.82,50
1900,fusion,26,0.9552238805970149,67
1900,fusion,27,0.8461538461538461,65

1900,agent_0,0,1.0,83
1900,agent_0,1,1.0,85
1900,agent_0,2,1.0,74
1900,agent_0,3,0.9759036144578314,83
1900,agent_0,4,1.0,100
1900,agent_0,5,0.9659090909090909,88
1900,agent_0,6,0.9888888888888889,90
1900,agent_0,7,0.9775280898876404,89
1900,agent_0,8,1.0,77
1900,agent_0,9,0.927536231884058,69
1900,agent_0,10,1.0,78
1900,agent_0,11,1.0,67
1900,agent_0,12,1.0,45
1900,agent_0,13,1.0,40
1900,agent_0,14,1.0,87
1900,agent_0,15,1.0,72
1900,agent_0,16,1.0,74
1900,agent_0,17,0.9629629629629629,81
1900,agent_0,18,0.9782608695652174,46
1900,agent_0,19,1.0,35
1900,agent_0,20,1.0,31
1900,agent_0,21,1.0,75
1900,agent_0,22,1.0,26
1900,agent_0,23,1.0,32
1900,agent_0,24,1.0,92
1900,agent_0,25,1.0,50
1900,agent_0,26,0.9701492537313433,67
1900,agent_0,27,0.9846153846153847,65

1900,agent_1,0,0.9759036144578314,83
1900,agent_1,1,0.9294117647058824,85
1900,agent_1,2,0.8648648648648649,74
1900,agent_1,3,0.4457831325301205,83
1900,agent_1,4,0.79,100
1900,agent_1,5,0.9318181818181818,88
1900,agent_1,6,0.7,90
1900,agent_1,7,0.8876404494382022,89
1900,agent_1,8,0.961038961038961,77
1900,agent_1,9,0.8260869565217391,69
1900,agent_1,10,0.9615384615384616,78
1900,agent_1,11,0.5671641791044776,67
1900,agent_1,12,0.8888888888888888,45
1900,agent_1,13,0.825,40
1900,agent_1,14,0.9425287356321839,87
1900,agent_1,15,1.0,72
1900,agent_1,16,0.9459459459459459,74
1900,agent_1,17,0.8024691358024691,81
1900,agent_1,18,0.8043478260869565,46
1900,agent_1,19,0.9428571428571428,35
1900,agent_1,20,0.6129032258064516,31
1900,agent_1,21,0.88,75
1900,agent_1,22,0.7692307692307693,26
1900,agent_1,23,0.9375,32
1900,agent_1,24,0.9347826086956522,92
1900,agent_1,25,0.76,50
1900,agent_1,26,0.9402985074626866,67
1900,agent_1,27,0.7692307692307693,65

2000,fusion,0,0.898876404494382,89
2000,fusion,1,0.8494623655913979,93
2000,fusion,2,0.881578947368421,76
2000,fusion,3,0.8823529411764706,85
2000,fusion,4,0.8725490196078431,102
2000,fusion,5,0.8241758241758241,91
2000,fusion,6,0.9230769230769231,91
2000,fusion,7,0.9292929292929293,99
2000,fusion,8,0.8518518518518519,81
2000,fusion,9,0.726027397260274,73
2000,fusion,10,0.8809523809523809,84
2000,fusion,11,0.704225352112676,71
2000,fusion,12,0.9411764705882353,51
2000,fusion,13,0.7142857142857143,42
2000,fusion,14,0.8735632183908046,87
2000,fusion,15,0.8860759493670886,79
2000,fusion,16,0.8987341772151899,79
2000,fusion,17,0.9146341463414634,82
2000,fusion,18,0.7142857142857143,49
2000,fusion,19,0.8157894736842105,38
2000,fusion,20,0.5161290322580645,31
2000,fusion,21,0.782051282051282,78
2000,fusion,22,0.4827586206896552,29
2000,fusion,23,0.8125,32
2000,fusion,24,0.9166666666666666,96
2000,fusion,25,0.8269230769230769,52
2000,fusion,26,0.9594594594594594,74
2000,fusion,27,0.8507462686567164,67

2000,agent_0,0,1.0,89
2000,agent_0,1,1.0,93
2000,agent_0,2,1.0,76
2000,agent_0,3,0.9764705882352941,85
2000,agent_0,4,1.0,102
2000,agent_0,5,0.967032967032967,91
2000,agent_0,6,0.989010989010989,91
2000,agent_0,7,0.9797979797979798,99
2000,agent_0,8,1.0,81
2000,agent_0,9,0.9178082191780822,73
2000,agent_0,10,1.0,84
2000,agent_0,11,1.0,71
2000,agent_0,12,1.0,51
2000,agent_0,13,1.0,42
2000,agent_0,14,1.0,87
2000,agent_0,15,1.0,79
2000,agent_0,16,1.0,79
2000,agent_0,17,0.9634146341463414,82
2000,agent_0,18,0.9795918367346939,49
2000,agent_0,19,1.0,38
2000,agent_0,20,1.0,31
2000,agent_0,21,1.0,78
2000,agent_0,22,1.0,29
2000,agent_0,23,1.0,32
2000,agent_0,24,1.0,96
2000,agent_0,25,1.0,52
2000,agent_0,26,0.972972972972973,74
2000,agent_0,27,0.9850746268656716,67

2000,agent_1,0,0.9775280898876404,89
2000,agent_1,1,0.9139784946236559,93
2000,agent_1,2,0.868421052631579,76
2000,agent_1,3,0.4470588235294118,85
2000,agent_1,4,0.7941176470588235,102
2000,agent_1,5,0.9340659340659341,91
2000,agent_1,6,0.7032967032967034,91
2000,agent_1,7,0.8787878787878788,99
2000,agent_1,8,0.9506172839506173,81
2000,agent_1,9,0.8356164383561644,73
2000,agent_1,10,0.9642857142857143,84
2000,agent_1,11,0.5352112676056338,71
2000,agent_1,12,0.8823529411764706,51
2000,agent_1,13,0.8333333333333334,42
2000,agent_1,14,0.9425287356321839,87
2000,agent_1,15,1.0,79
2000,agent_1,16,0.9493670886075949,79
2000,agent_1,17,0.8048780487804879,82
2000,agent_1,18,0.8163265306122449,49
2000,agent_1,19,0.9473684210526315,38
2000,agent_1,20,0.6129032258064516,31
2000,agent_1,21,0.8717948717948718,78
2000,agent_1,22,0.7241379310344828,29
2000,agent_1,23,0.9375,32
2000,agent_1,24,0.9270833333333334,96
2000,agent_1,25,0.7692307692307693,52
2000,agent_1,26,0.9459459459459459,74
2000,agent_1,27,0.7761194029850746,67

2100,fusion,0,0.9010989010989011,91
2100,fusion,1,0.8494623655913979,93
2100,fusion,2,0.8928571428571429,84
2100,fusion,3,0.8764044943820225,89
2100,fusion,4,0.8653846153846154,104
2100,fusion,5,0.8315789473684211,95
2100,fusion,6,0.925531914893617,94
2100,fusion,7,0.9320388349514563,103
2100,fusion,8,0.8620689655172413,87
2100,fusion,9,0.7236842105263158,76
2100,fusion,10,0.8863636363636364,88
2100,fusion,11,0.704225352112676,71
2100,fusion,12,0.9464285714285714,56
2100,fusion,13,0.7346938775510204,49
2100,fusion,14,0.8617021276595744,94
2100,fusion,15,0.8928571428571429,84
2100,fusion,16,0.9047619047619048,84
2100,fusion,17,0.9186046511627907,86
2100,fusion,18,0.7142857142857143,49
2100,fusion,19,0.8333333333333334,42
2100,fusion,20,0.53125,32
2100,fusion,21,0.7901234567901234,81
2100,fusion,22,0.5,30
2100,fusion,23,0.8125,32
2100,fusion,24,0.9207920792079208,101
2100,fusion,25,0.8214285714285714,56
2100,fusion,26,0.9615384615384616,78
2100,fusion,27,0.8611111111111112,72

2100,agent_0,0,1.0,91
2100,agent_0,1,1.0,93
2100,agent_0,2,1.0,84
2100,agent_0,3,0.9775280898876404,89
2100,agent_0,4,1.0,104
2100,agent_0,5,0.968421052631579,95
2100,agent_0,6,0.9893617021276596,94
2100,agent_0,7,0.9805825242718447,103
2100,agent_0,8,1.0,87
2100,agent_0,9,0.9078947368421053,76
2100,agent_0,10,1.0,88
2100,agent_0,11,1.0,71
2100,agent_0,12,1.0,56
2100,agent_0,13,0.9795918367346939,49
2100,agent_0,14,0.9893617021276596,94
2100,agent_0,15,1.0,84
2100,agent_0,16,1.0,84
2100,agent_0,17,0.9651162790697675,86
2100,agent_0,18,0.9795918367346939,49
2100,agent_0,19,1.0,42
2100,agent_0,20,1.0,32
2100,agent_0,21,1.0,81
2100,agent_0,22,1.0,30
2100,agent_0,23,1.0,32
2100,agent_0,24,1.0,101
2100,agent_0,25,1.0,56
2100,agent_0,26,0.9743589743589743,78
2100,agent_0,27,0.9861111111111112,72

2100,agent_1,0,0.967032967032967,91
2100,agent_1,1,0.9139784946236559,93
2100,agent_1,2,0.8690476190476191,84
2100,agent_1,3,0.43820224719101125,89
2100,agent_1,4,0.7884615384615384,104
2100,agent_1,5,0.9368421052631579,95
2100,agent_1,6,0.7127659574468085,94
2100,agent_1,7,0.8737864077669902,103
2100,agent_1,8,0.9425287356321839,87
2100,agent_1,9,0.8289473684210527,76
2100,agent_1,10,0.9659090909090909,88
2100,agent_1,11,0.5352112676056338,71
2100,agent_1,12,0.875,56
2100,agent_1,13,0.8163265306122449,49
2100,agent_1,14,0.9148936170212766,94
2100,agent_1,15,1.0,84
2100,agent_1,16,0.9523809523809523,84
2100,agent_1,17,0.813953488372093,86
2100,agent_1,18,0.8163265306122449,49
2100,agent_1,19,0.9523809523809523,42
2100,agent_1,20,0.625,32
2100,agent_1,21,0.8518518518518519,81
2100,agent_1,22,0.7333333333333333,30
2100,agent_1,23,0.9375,32
2100,agent_1,24,0.9207920792079208,101
2100,agent_1,25,0.7678571428571429,56
2100,agent_1,26,0.9487179487179487,78
2100,agent_1,27,0.7916666666666666,72

2200,fusion,0,0.9021739130434783,92
2200,fusion,1,0.8541666666666666,96
2200,fusion,2,0.898876404494382,89
2200,fusion,3,0.8842105263157894,95
2200,fusion,4,0.8727272727272727,110
2200,fusion,5,0.8350515463917526,97
2200,fusion,6,0.9270833333333334,96
2200,fusion,7,0.9333333333333333,105
2200,fusion,8,0.8651685393258427,89
2200,fusion,9,0.7317073170731707,82
2200,fusion,10,0.8901098901098901,91
2200,fusion,11,0.72,75
2200,fusion,12,0.95,60
2200,fusion,13,0.7222222222222222,54
2200,fusion,14,0.8686868686868687,99
2200,fusion,15,0.898876404494382,89
2200,fusion,16,0.9069767441860465,86
2200,fusion,17,0.9222222222222223,90
2200,fusion,18,0.72,50
2200,fusion,19,0.8409090909090909,44
2200,fusion,20,0.53125,32
2200,fusion,21,0.8023255813953488,86
2200,fusion,22,0.5161290322580645,31
2200,fusion,23,0.8333333333333334,36
2200,fusion,24,0.9245283018867925,106
2200,fusion,25,0.8275862068965517,58
2200,fusion,26,0.9523809523809523,84
2200,fusion,27,0.8607594936708861,79

2200,agent_0,0,1.0,92
2200,agent_0,1,1.0,96
2200,agent_0,2,1.0,89
2200,agent_0,3,0.968421052631579,95
2200,agent_0,4,1.0,110
2200,agent_0,5,0.9690721649484536,97
2200,agent_0,6,0.9895833333333334,96
2200,agent_0,7,0.9809523809523809,105
2200,agent_0,8,1.0,89
2200,agent_0,9,0.9024390243902439,82
2200,agent_0,10,1.0,91
2200,agent_0,11,1.0,75
2200,agent_0,12,1.0,60
2200,agent_0,13,0.9814814814814815,54
2200,agent_0,14,0.98989898989899,99
2200,agent_0,15,1.0,89
2200,agent_0,16,1.0,86
2200,agent_0,17,0.9666666666666667,90
2200,agent_0,18,0.98,50
2200,agent_0,19,1.0,44
2200,agent_0,20,1.0,32
2200,agent_0,21,1.0,86
2200,agent_0,22,1.0,31
2200,agent_0,23,1.0,36
2200,agent_0,24,1.0,106
2200,agent_0,25,1.0,58
2200,agent_0,26,0.9642857142857143,84
2200,agent_0,27,0.9873417721518988,79

2200,agent_1,0,0.967391304347826,92
2200,agent_1,1,0.9166666666666666,96
2200,agent_1,2,0.8764044943820225,89
2200,agent_1,3,0.4421052631578947,95
2200,agent_1,4,0.7909090909090909,110
2200,agent_1,5,0.9381443298969072,97
2200,agent_1,6,0.71875,96
2200,agent_1,7,0.8761904761904762,105
2200,agent_1,8,0.9438202247191011,89
2200,agent_1,9,0.8292682926829268,82
2200,agent_1,10,0.967032967032967,91
2200,agent_1,11,0.56,75
2200,agent_1,12,0.8833333333333333,60
2200,agent_1,13,0.7962962962962963,54
2200,agent_1,14,0.9191919191919192,99
2200,agent_1,15,1.0,89
2200,agent_1,16,0.9534883720930233,86
2200,agent_1,17,0.8222222222222222,90
2200,agent_1,18,0.8,50
2200,agent_1,19,0.9545454545454546,44
2200,agent_1,20,0.625,32
2200,agent_1,21,0.8604651162790697,86
2200,agent_1,22,0.7419354838709677,31
2200,agent_1,23,0.9444444444444444,36
2200,agent_1,24,0.9245283018867925,106
2200,agent_1,25,0.7758620689655172,58
2200,agent_1,26,0.9285714285714286,84
2200,agent_1,27,0.7848101265822784,79

2300,fusion,0,0.9072164948453608,97
2300,fusion,1,0.86,100
2300,fusion,2,0.9010989010989011,91
2300,fusion,3,0.88,100
2300,fusion,4,0.875,112
2300,fusion,5,0.8476190476190476,105
2300,fusion,6,0.9285714285714286,98
2300,fusion,7,0.926605504587156,109
2300,fusion,8,0.8681318681318682,91
2300,fusion,9,0.7411764705882353,85
2300,fusion,10,0.8947368421052632,95
2300,fusion,11,0.7215189873417721,79
2300,fusion,12,0.9516129032258065,62
2300,fusion,13,0.7272727272727273,55
2300,fusion,14,0.875,104
2300,fusion,15,0.9052631578947369,95
2300,fusion,16,0.9120879120879121,91
2300,fusion,17,0.9081632653061225,98
2300,fusion,18,0.7358490566037735,53
2300,fusion,19,0.851063829787234,47
2300,fusion,20,0.5454545454545454,33
2300,fusion,21,0.8089887640449438,89
2300,fusion,22,0.5454545454545454,33
2300,fusion,23,0.8461538461538461,39
2300,fusion,24,0.9259259259259259,108
2300,fusion,25,0.8360655737704918,61
2300,fusion,26,0.9540229885057471,87
2300,fusion,27,0.8690476190476191,84

2300,agent_0,0,1.0,97
2300,agent_0,1,1.0,100
2300,agent_0,2,1.0,91
2300,agent_0,3,0.97,100
2300,agent_0,4,1.0,112
2300,agent_0,5,0.9714285714285714,105
2300,agent_0,6,0.9897959183673469,98
2300,agent_0,7,0.981651376146789,109
2300,agent_0,8,1.0,91
2300,agent_0,9,0.8941176470588236,85
2300,agent_0,10,1.0,95
2300,agent_0,11,1.0,79
2300,agent_0,12,1.0,62
2300,agent_0,13,0.9818181818181818,55
2300,agent_0,14,0.9903846153846154,104
2300,agent_0,15,1.0,95
2300,agent_0,16,1.0,91
2300,agent_0,17,0.9693877551020408,98
2300,agent_0,18,0.9811320754716981,53
2300,agent_0,19,1.0,47
2300,agent_0,20,1.0,33
2300,agent_0,21,1.0,89
2300,agent_0,22,1.0,33
2300,agent_0,23,1.0,39
2300,agent_0,24,1.0,108
2300,agent_0,25,1.0,61
2300,agent_0,26,0.9655172413793104,87
2300,agent_0,27,0.9880952380952381,84

2300,agent_1,0,0.9690721649484536,97
2300,agent_1,1,0.92,100
2300,agent_1,2,0.8791208791208791,91
2300,agent_1,3,0.45,100
2300,agent_1,4,0.7857142857142857,112
2300,agent_1,5,0.9428571428571428,105
2300,agent_1,6,0.7142857142857143,98
2300,agent_1,7,0.8623853211009175,109
2300,agent_1,8,0.945054945054945,91
2300,agent_1,9,0.8352941176470589,85
2300,agent_1,10,0.968421052631579,95
2300,agent_1,11,0.569620253164557,79
2300,agent_1,12,0.8870967741935484,62
2300,agent_1,13,0.8,55
2300,agent_1,14,0.9230769230769231,104
2300,agent_1,15,1.0,95
2300,agent_1,16,0.9560439560439561,91
2300,agent_1,17,0.8061224489795918,98
2300,agent_1,18,0.7924528301886793,53
2300,agent_1,19,0.9361702127659575,47
2300,agent_1,20,0.6363636363636364,33
2300,agent_1,21,0.8651685393258427,89
2300,agent_1,22,0.7575757575757576,33
2300,agent_1,23,0.9487179487179487,39
2300,agent_1,24,0.9259259259259259,108
2300,agent_1,25,0.7868852459016393,61
2300,agent_1,26,0.9310344827586207,87
2300,agent_1,27,0.7976190476190477,84

2400,fusion,0,0.9108910891089109,101
2400,fusion,1,0.8571428571428571,105
2400,fusion,2,0.9081632653061225,98
2400,fusion,3,0.8846153846153846,104
2400,fusion,4,0.8793103448275862,116
2400,fusion,5,0.8545454545454545,110
2400,fusion,6,0.9326923076923077,104
2400,fusion,7,0.9292035398230089,113
2400,fusion,8,0.8723404255319149,94
2400,fusion,9,0.7471264367816092,87
2400,fusion,10,0.898989898989899,99
2400,fusion,11,0.7283950617283951,81
2400,fusion,12,0.953125,64
2400,fusion,13,0.7288135593220338,59
2400,fusion,14,0.8818181818181818,110
2400,fusion,15,0.9090909090909091,99
2400,fusion,16,0.9183673469387755,98
2400,fusion,17,0.9108910891089109,101
2400,fusion,18,0.7454545454545455,55
2400,fusion,19,0.86,50
2400,fusion,20,0.5454545454545454,33
2400,fusion,21,0.8172043010752689,93
2400,fusion,22,0.5588235294117647,34
2400,fusion,23,0.8536585365853658,41
2400,fusion,24,0.9298245614035088,114
2400,fusion,25,0.8412698412698413,63
2400,fusion,26,0.9550561797752809,89
2400,fusion,27,0.8604651162790697,86

2400,agent_0,0,1.0,101
2400,agent_0,1,1.0,105
2400,agent_0,2,1.0,98
2400,agent_0,3,0.9711538461538461,104
2400,agent_0,4,1.0,116
2400,agent_0,5,0.9727272727272728,110
2400,agent_0,6,0.9903846153846154,104
2400,agent_0,7,0.9823008849557522,113
2400,agent_0,8,1.0,94
2400,agent_0,9,0.8850574712643678,87
2400,agent_0,10,1.0,99
2400,agent_0,11,1.0,81
2400,agent_0,12,1.0,64
2400,agent_0,13,0.9830508474576272,59
2400,agent_0,14,0.990909090909091,110
2400,agent_0,15,1.0,99
2400,agent_0,16,1.0,98
2400,agent_0,17,0.9702970297029703,101
2400,agent_0,18,0.9818181818181818,55
2400,agent_0,19,1.0,50
2400,agent_0,20,1.0,33
2400,agent_0,21,1.0,93
2400,agent_0,22,1.0,34
2400,agent_0,23,1.0,41
2400,agent_0,24,1.0,114
2400,agent_0,25,1.0,63
2400,agent_0,26,0.9662921348314607,89
2400,agent_0,27,0.9883720930232558,86

2400,agent_1,0,0.9702970297029703,101
2400,agent_1,1,0.9142857142857143,105
2400,agent_1,2,0.8775510204081632,98
2400,agent_1,3,0.46153846153846156,104
2400,agent_1,4,0.7931034482758621,116
2400,agent_1,5,0.9454545454545454,110
2400,agent_1,6,0.7115384615384616,104
2400,agent_1,7,0.8672566371681416,113
2400,agent_1,8,0.9361702127659575,94
2400,agent_1,9,0.8275862068965517,87
2400,agent_1,10,0.9595959595959596,99
2400,agent_1,11,0.5555555555555556,81
2400,agent_1,12,0.890625,64
2400,agent_1,13,0.7796610169491526,59
2400,agent_1,14,0.9272727272727272,110
2400,agent_1,15,1.0,99
2400,agent_1,16,0.9591836734693877,98
2400,agent_1,17,0.801980198019802,101
2400,agent_1,18,0.8,55
2400,agent_1,19,0.92,50
2400,agent_1,20,0.6363636363636364,33
2400,agent_1,21,0.8602150537634409,93
2400,agent_1,22,0.7352941176470589,34
2400,agent_1,23,0.9512195121951219,41
2400,agent_1,24,0.9210526315789473,114
2400,agent_1,25,0.7936507936507936,63
2400,agent_1,26,0.9325842696629213,89
2400,agent_1,27,0.7906976744186046,86

